source_record_id,billing_account_id,invoice_month,usage_start_time,usage_end_time,project_id,project_name,service_description,sku_description,resource_name,location,usage_amount,usage_unit,list_cost,cost,currency,currency_conversion_rate,credits,cost_type,labels,is_deliberate_anomaly,data_quality_scenario
gcp-2026-06-24-finops-data-2001-04-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,183.3427,vCPU-hours,15.1441,13.5674,USD,1.0,"[{""amount"":-1.0854,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-04-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,199.765,vCPU-hours,16.5006,14.7826,USD,1.0,"[{""amount"":-1.1826,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-05-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,139.6557,GiBy,69.8279,64.2416,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-24-finops-data-2001-05-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,135.531,GiBy,67.7655,62.3443,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-25-finops-prod-1001-01-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1448.3541,vCPU-hours,45.7839,41.2781,USD,1.0,"[{""amount"":-4.1278,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-01-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1596.8528,vCPU-hours,50.4781,45.5103,USD,1.0,"[{""amount"":-4.551,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-02-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.0352,TiBy,68.9698,68.9698,USD,1.0,"[{""amount"":-3.4485,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-02-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,12.7883,TiBy,79.9266,79.9266,USD,1.0,"[{""amount"":-3.9963,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-03-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,291.9804,GiBy-month,7.5915,7.0075,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-03-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,318.4802,GiBy-month,8.2805,7.6435,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-04-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,409.0207,vCPU-hours,33.7851,30.2675,USD,1.0,"[{""amount"":-2.4214,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-04-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,427.4121,vCPU-hours,35.3042,31.6285,USD,1.0,"[{""amount"":-2.5303,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-25-finops-prod-1001-05-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,293.6869,GiBy,146.8435,135.096,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-25-finops-prod-1001-05-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,299.9296,GiBy,149.9648,137.9676,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-25-finops-data-2001-01-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,666.9108,vCPU-hours,21.0817,19.007,USD,1.0,"[{""amount"":-1.9007,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-01-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,673.588,vCPU-hours,21.2928,19.1973,USD,1.0,"[{""amount"":-1.9197,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-02-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.7497,TiBy,35.9357,35.9357,USD,1.0,"[{""amount"":-1.7968,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-02-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,4.9973,TiBy,31.2331,31.2331,USD,1.0,"[{""amount"":-1.5617,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-03-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,133.3263,GiBy-month,3.4665,3.1998,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-03-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,154.4622,GiBy-month,4.016,3.7071,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-04-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,178.1379,vCPU-hours,14.7142,13.1822,USD,1.0,"[{""amount"":-1.0546,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-04-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,198.3176,vCPU-hours,16.381,14.6755,USD,1.0,"[{""amount"":-1.174,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-25-finops-data-2001-05-01,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,131.472,GiBy,65.736,60.4771,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-25-finops-data-2001-05-02,000000-111111-222222,202606,2026-06-25T00:00:00+00:00,2026-06-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,137.7432,GiBy,68.8716,63.3619,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-26-finops-prod-1001-01-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1386.2599,vCPU-hours,43.8211,39.5084,USD,1.0,"[{""amount"":-3.9508,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-01-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1362.0846,vCPU-hours,43.0569,38.8194,USD,1.0,"[{""amount"":-3.8819,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-02-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.6915,TiBy,73.072,73.072,USD,1.0,"[{""amount"":-3.6536,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-02-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,11.5278,TiBy,72.0489,72.0489,USD,1.0,"[{""amount"":-3.6024,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-03-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,338.637,GiBy-month,8.8046,8.1273,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-03-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,325.736,GiBy-month,8.4691,7.8177,USD,1.0,[],regular,{},False,untagged
gcp-2026-06-26-finops-prod-1001-04-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,453.1172,vCPU-hours,37.4275,33.5307,USD,1.0,"[{""amount"":-2.6825,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-04-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,396.1088,vCPU-hours,32.7186,29.3121,USD,1.0,"[{""amount"":-2.345,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-26-finops-prod-1001-05-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,299.3276,GiBy,149.6638,137.6907,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-26-finops-prod-1001-05-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,290.9189,GiBy,145.4595,133.8227,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-26-finops-data-2001-01-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,663.8726,vCPU-hours,20.9857,18.9204,USD,1.0,"[{""amount"":-1.892,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-01-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,683.8781,vCPU-hours,21.6181,19.4905,USD,1.0,"[{""amount"":-1.9491,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-02-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.7039,TiBy,35.6491,35.6491,USD,1.0,"[{""amount"":-1.7825,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-02-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.6376,TiBy,35.2352,35.2352,USD,1.0,"[{""amount"":-1.7618,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-03-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,151.5442,GiBy-month,3.9401,3.6371,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-03-02,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,142.875,GiBy-month,3.7147,3.429,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-26-finops-data-2001-04-01,000000-111111-222222,202606,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,187.075,vCPU-hours,15.4524,13.8436,USD,1.0,"[{""amount"":-1.1075,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
